Family	Ingroup0	Ingroup1	Outgroup
Bovidae	Damaliscus_lunatus	Oryx_beisa	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Oryx_beisa	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Oryx_beisa	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Oryx_beisa	Bison_bison
Bovidae	Damaliscus_lunatus	Oryx_beisa	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Oryx_beisa	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Oryx_beisa	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Oryx_beisa	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Oryx_beisa	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Oryx_beisa	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Oryx_beisa	Bos_mutus
Bovidae	Damaliscus_lunatus	Oryx_beisa	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Oryx_beisa	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Oryx_beisa	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Oryx_beisa	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Oryx_beisa	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Oryx_beisa	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Oryx_beisa	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Bos_grunniens	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Bos_grunniens	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Bos_grunniens	Bison_bonasus
Bovidae	Damaliscus_lunatus	Bos_grunniens	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Bos_grunniens	Kobus_leche
Bovidae	Damaliscus_lunatus	Bos_grunniens	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Bos_grunniens	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Bos_grunniens	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Bos_grunniens	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Bos_grunniens	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Bos_grunniens	Bison_bison
Bovidae	Damaliscus_lunatus	Bos_grunniens	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Bos_grunniens	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Bos_grunniens	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Bos_grunniens	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Bos_javanicus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Bos_grunniens
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Bos_mutus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Pseudois_schaeferi	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Bison_bonasus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Kobus_leche
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Bos_grunniens
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Bison_bison
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Bos_mutus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Bubalus_bubalis	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bison_bonasus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bos_javanicus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Kobus_leche
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bos_grunniens
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bison_bison
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Bos_mutus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Saiga_tatarica	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Bison_bonasus
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Kobus_leche
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Bison_bison
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Tragelaphus_scriptus	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Bison_bonasus
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Kobus_leche
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Bison_bison
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Oreamnos_americanus	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bison_bonasus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bos_javanicus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Kobus_leche
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bos_grunniens
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bison_bison
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Bos_mutus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Cephalophus_spadix	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Bison_bonasus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Kobus_leche
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Bos_grunniens
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Bison_bison
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Bos_mutus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Procapra_gutturosa	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Bos_javanicus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Bos_grunniens
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Bos_mutus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Rupicapra_pyrenaica	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Bos_javanicus
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Bos_grunniens
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Bos_mutus
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Cephalophus_callipygus	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Bison_bonasus
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Kobus_leche
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Bison_bison
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Beatragus_hunteri	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Bos_gaurus	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Bos_gaurus	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Bos_gaurus	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Bos_gaurus	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bison_bonasus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bos_javanicus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Kobus_leche
Bovidae	Damaliscus_lunatus	Bos_gaurus	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bos_grunniens
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Bos_gaurus	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Bos_gaurus	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bison_bison
Bovidae	Damaliscus_lunatus	Bos_gaurus	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Bos_gaurus	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Bos_gaurus	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Bos_gaurus	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Bos_gaurus	Bos_mutus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Bos_gaurus	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Bos_gaurus	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Bos_gaurus	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Bos_gaurus	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Bos_gaurus	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Bos_gaurus	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bison_bonasus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bos_javanicus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Kobus_leche
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bos_grunniens
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bison_bison
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Bos_mutus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Damaliscus_pygargus	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Philantomba_monticola
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bison_bonasus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Redunca_arundinum
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bos_javanicus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Kobus_leche
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Oreotragus_oreotragus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bos_grunniens
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Neotragus_moschatus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Tragelaphus_scriptus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Oreamnos_americanus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Beatragus_hunteri
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bison_bison
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bubalus_depressicornis
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Bos_mutus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Neotragus_batesi
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Tragelaphus_imberbis
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Sylvicapra_grimmia
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Oryx_leucoryx	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Bos_javanicus
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Bos_grunniens
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Bubalus_bubalis
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Procapra_gutturosa
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Ourebia_ourebi
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Connochaetes_gnou
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Procapra_przewalskii
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Addax_nasomaculatus
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Tragelaphus_spekii
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Bos_mutus
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Capricornis_crispus
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Cephalophus_adersi
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Budorcas_taxicolor
Bovidae	Damaliscus_lunatus	Madoqua_kirkii	Connochaetes_taurinus
Bovidae	Damaliscus_lunatus	Bos_taurus	Hippotragus_equinus
Bovidae	Damaliscus_lunatus	Bos_taurus	Capricornis_sumatraensis
Bovidae	Damaliscus_lunatus	Bos_taurus	Philantomba_maxwellii
Bovidae	Damaliscus_lunatus	Bos_taurus	Naemorhedus_goral
Bovidae	Damaliscus_lunatus	Bos_taurus	Philantomba_monticola
